Date_Stamp,Price,Open,High,Low,Change %
2010-05-18,69.41,70.5,72.52,68.91,-0.96
2010-05-17,70.08,71.79,72.25,69.27,-2.14
2010-05-14,71.61,73.99,74.13,70.83,-3.75
2010-05-13,74.4,75.47,76.45,73.62,-1.65
2010-05-12,75.65,75.89,77,74.75,-0.94
2010-05-11,76.37,77.26,77.68,75.36,-0.56
2010-05-10,76.8,76.11,78.51,75.8,2.25
2010-05-07,75.11,76.95,78.19,74.51,-2.59
2010-05-06,77.11,79.63,80.39,74.58,-3.58
2010-05-05,79.97,82.13,82.83,79.15,-3.35
2010-05-04,82.74,86.09,86.24,82.05,-4
2010-05-03,86.19,86.2,87.15,85.83,0.05
2010-04-30,86.15,85.58,86.5,85.16,1.15
2010-04-29,85.17,83.33,85.63,83.01,2.34
2010-04-28,83.22,81.84,83.44,81.29,0.95
2010-04-27,82.44,83.89,84.33,81.7,-2.09
2010-04-26,84.2,85.22,85.63,83.73,-1.08
2010-04-23,85.12,83.75,85.19,82.92,1.7
2010-04-22,83.7,83.47,84.07,81.73,0.02
2010-04-21,83.68,84.03,84.64,82.92,0.28
2010-04-20,83.45,81.69,83.65,81.51,2.46
2010-04-19,81.45,82.92,83,80.53,-2.15
2010-04-16,83.24,85.35,85.44,82.52,-2.65
2010-04-15,85.51,85.91,86.27,85.27,-0.38
2010-04-14,85.84,83.82,86.39,83.71,2.13
2010-04-13,84.05,84.36,84.42,82.51,-0.34
2010-04-12,84.34,85.17,85.71,84.08,-0.68
2010-04-09,84.92,85.56,86.37,84.12,-0.55
2010-04-08,85.39,85.64,85.88,84.38,-0.57
2010-04-07,85.88,86.76,87,85.52,-1.11
2010-04-06,86.84,86.74,87.09,86.13,0.25
2010-04-05,86.62,85.31,86.9,85.06,2.06
2010-04-01,84.87,83.36,85.37,83.21,1.33
2010-03-31,83.76,82.5,83.85,82.22,1.69
2010-03-30,82.37,82.5,82.74,81.77,0.24
2010-03-29,82.17,80.24,82.78,80.18,2.71
2010-03-26,80,80.13,81.46,79.54,-0.66
2010-03-25,80.53,80.25,81.48,80.1,-0.1
2010-03-24,80.61,81.58,81.64,79.88,-1.59
2010-03-23,81.91,81.81,82.2,80.85,0.81
2010-03-22,81.25,80.93,81.49,78.57,0.71
2010-03-19,80.68,82.17,82.17,79.86,-1.85
2010-03-18,82.2,82.85,82.85,81.68,-0.88
2010-03-17,82.93,82.05,83.09,81.72,1.51
2010-03-16,81.7,79.84,82.1,79.32,2.38
2010-03-15,79.8,81.13,81.31,79.13,-1.77
2010-03-12,81.24,82.2,83.16,80.57,-1.06
2010-03-11,82.11,81.98,82.38,81.33,0.02
2010-03-10,82.09,81.38,83.03,80.81,0.74
2010-03-09,81.49,81.75,81.91,80.16,-0.46
2010-03-08,81.87,81.79,82.41,80.75,0.45
2010-03-05,81.5,80.58,82.07,80.47,1.61
2010-03-04,80.21,81.01,81.09,79.7,-0.82
2010-03-03,80.87,79.64,81.23,79.44,1.49
2010-03-02,79.68,78.88,80.95,78.26,1.25
2010-03-01,78.7,79.84,80.62,78.06,-1.21
2010-02-26,79.66,78.33,80.05,77.82,1.91
2010-02-25,78.17,80.31,80.32,77.05,-2.29
2010-02-24,80,79.13,80.45,78.25,1.45
2010-02-23,78.86,80.03,80.39,78.22,-1.62
2010-02-22,80.16,80.1,80.51,79.45,0.44
2010-02-19,79.81,78.37,80.1,77.76,0.95
2010-02-18,79.06,77.29,79.29,76.32,2.24
2010-02-17,77.33,77.32,77.82,76.53,0.42
2010-02-16,77.01,74.02,77.42,73.71,3.89
2010-02-12,74.13,75.3,75.35,72.66,-1.53
2010-02-11,75.28,74.65,75.69,73.38,1.02
2010-02-10,74.52,73.79,74.97,72.6,1.04
2010-02-09,73.75,71.68,74.15,71.32,2.59
2010-02-08,71.89,72.18,72.39,70.77,0.98
2010-02-05,71.19,73.04,73.94,69.5,-2.67
2010-02-04,73.14,77.09,77.17,72.42,-4.99
2010-02-03,76.98,76.99,78.04,76.52,-0.32
2010-02-02,77.23,74.94,77.41,74.4,3.76
2010-02-01,74.43,72.84,74.99,72.49,2.11
2010-01-29,72.89,73.89,74.82,72.43,-1.02
2010-01-28,73.64,73.75,74.49,72.93,-0.04
2010-01-27,73.67,74.69,75.09,72.65,-1.39
2010-01-26,74.71,75.28,75.39,73.82,-0.73
2010-01-25,75.26,74.24,75.42,74.06,0.97
2010-01-22,74.54,75.84,76.5,74.01,-2.02
2010-01-21,76.08,77.56,78.36,75.66,-1.98
2010-01-20,77.62,78.88,79.03,76.96,-1.77
2010-01-19,79.02,77.85,79.15,76.76,1.31
2010-01-15,78,79.2,79.31,77.7,-1.75
2010-01-14,79.39,79.63,80.36,78.92,-0.33
2010-01-13,79.65,80.06,80.67,78.37,-1.41
2010-01-12,80.79,82.07,82.34,79.91,-2.1
2010-01-11,82.52,82.88,83.95,81.96,-0.28
2010-01-08,82.75,82.65,83.47,81.8,0.11
2010-01-07,82.66,83.2,83.36,82.26,-0.63
2010-01-06,83.18,81.43,83.52,80.85,1.72
2010-01-05,81.77,81.63,82,80.95,0.32
2010-01-04,81.51,79.63,81.79,79.63,2.71
2009-12-31,79.36,79.28,80,79.16,0.1
2009-12-30,79.28,78.8,79.8,78.46,0.52
2009-12-29,78.87,78.66,79.39,78.02,0.13
2009-12-28,78.77,77.92,79.12,77.76,0.92
2009-12-24,78.05,76.59,78.25,76.19,1.8
2009-12-23,76.67,74.52,77,74.25,3.05
2009-12-22,74.4,73.43,74.91,72.72,2.66
2009-12-21,72.47,73.05,74.32,71.99,-1.21
2009-12-18,73.36,72.6,74.69,72.55,0.98
2009-12-17,72.65,72.74,73.13,71.21,-0.01
2009-12-16,72.66,70.78,73.55,70.59,2.79
2009-12-15,70.69,69.57,71.15,69.31,1.7
2009-12-14,69.51,69.63,70.22,68.59,-0.52
2009-12-11,69.87,70.57,71.2,69.46,-0.95
2009-12-10,70.54,70.8,71.39,69.81,-0.18
2009-12-09,70.67,73.12,73.87,70.13,-2.69
2009-12-08,72.62,74,74.39,72.43,-1.77
2009-12-07,73.93,75.8,76.1,73.7,-2.04
2009-12-04,75.47,75.83,77.9,74.85,-1.29
2009-12-03,76.46,76.51,77.5,75.54,-0.18
2009-12-02,76.6,77.9,78.59,76.22,-2.26
2009-12-01,78.37,77.35,79.04,77.01,1.41
2009-11-30,77.28,76.05,78,75.13,1.62
2009-11-27,76.05,77.8,77.94,72.39,-2.45
2009-11-25,77.96,75.83,78.09,75.5,2.55
2009-11-24,76.02,77.45,77.8,75.6,-1.99
2009-11-23,77.56,77.8,79.92,77.15,1.09
2009-11-20,76.72,77.59,77.99,76.2,-0.96
2009-11-19,77.46,79.63,79.87,77.06,-2.66
2009-11-18,79.58,79.38,80.33,78.67,0.56
2009-11-17,79.14,78.93,79.73,78.14,0.3
2009-11-16,78.9,76.58,79.43,76.35,3.34
2009-11-13,76.35,76.78,77.67,75.57,-0.77
2009-11-12,76.94,79.25,79.69,76.52,-2.95
2009-11-11,79.28,78.88,80.1,78.57,0.29
2009-11-10,79.05,79.24,80.51,77.89,-0.48
2009-11-09,79.43,77.87,80.19,77.77,2.58
2009-11-06,77.43,79.8,80.34,76.71,-2.75
2009-11-05,79.62,80.29,80.52,79.34,-0.97
2009-11-04,80.4,79.47,81.06,79.12,1.01
2009-11-03,79.6,78.09,79.77,76.55,1.88
2009-11-02,78.13,77.02,78.66,76.56,1.47
2009-10-30,77,79.98,80.21,76.85,-3.59
2009-10-29,79.87,78.75,80.46,77.03,3.11
2009-10-28,77.46,79.47,79.83,77.06,-2.63
2009-10-27,79.55,78.68,79.89,77.81,1.11
2009-10-26,78.68,79.65,81.58,77.97,-2.26
2009-10-23,80.5,81.26,81.78,79.55,-0.85
2009-10-22,81.19,81.04,81.5,79.86,-0.22
2009-10-21,81.37,78.69,82,77.64,2.88
2009-10-20,79.09,79.61,80.05,78.05,-0.65
2009-10-19,79.61,78.56,79.69,78.05,1.38
2009-10-16,78.53,77.76,78.75,76.82,1.22
2009-10-15,77.58,75.34,77.97,74.79,3.19
2009-10-14,75.18,74.4,75.53,74.4,1.39
2009-10-13,74.15,73.17,74.55,72.83,1.2
2009-10-12,73.27,72.24,73.84,72.05,2.09
2009-10-09,71.77,71.42,72.35,70.62,0.11
2009-10-08,71.69,69.8,72.55,69.17,3.05
2009-10-07,69.57,71.16,71.76,68.88,-1.85
2009-10-06,70.88,70.26,71.97,70.06,0.67
2009-10-05,70.41,69.81,71,68.05,0.66
2009-10-02,69.95,70.35,70.69,68.32,-1.23
2009-10-01,70.82,70.4,71.39,69.13,0.3
2009-09-30,70.61,66.71,70.72,66.22,5.85
2009-09-29,66.71,67.11,67.33,65.82,-0.19
2009-09-28,66.84,66.15,67.54,65.41,1.24
2009-09-25,66.02,65.92,67.09,65.05,0.2
2009-09-24,65.89,68.33,68.77,65.6,-4.47
2009-09-23,68.97,71.63,71.81,68.04,-3.61
2009-09-22,71.55,69.67,71.85,69.61,2.64
2009-09-21,69.71,71.78,72.2,68.96,-3.23
2009-09-18,72.04,72.4,72.66,71.27,-0.59
2009-09-17,72.47,72.31,73.16,71.66,-0.06
2009-09-16,72.51,70.4,72.56,70.14,2.23
2009-09-15,70.93,68.78,71.19,68.48,3.01
2009-09-14,68.86,69.15,69.51,68.02,-0.62
2009-09-11,69.29,72.05,72.9,68.82,-3.68
2009-09-10,71.94,71.64,72.44,70.86,0.88
2009-09-09,71.31,71.33,72.52,70.66,0.3
2009-09-08,71.1,67.87,71.79,67.54,4.53
2009-09-04,68.02,68.19,68.78,67.12,0.09
2009-09-03,67.96,68.15,69.4,67.66,-0.13
2009-09-02,68.05,67.7,68.8,67.05,0
2009-09-01,68.05,69.85,71.37,68,-2.73
2009-08-31,69.96,71,73.36,69.13,-3.82
2009-08-28,72.74,72.86,73.52,71.78,0.34
2009-08-27,72.49,71.36,72.95,69.83,1.48
2009-08-26,71.43,71.35,72.64,70.67,-0.86
2009-08-25,72.05,73.97,75,71.11,-3.12
2009-08-24,74.37,73.75,74.81,73.57,0.65
2009-08-21,73.89,72.88,74.72,72.03,1.86
2009-08-20,72.54,72.15,72.88,71.65,0.17
2009-08-19,72.42,70.25,72.8,68.05,4.67
2009-08-18,69.19,66.8,70.29,66.11,3.66
2009-08-17,66.75,67.69,67.69,65.23,-1.13
2009-08-14,67.51,70.9,71.6,67.12,-4.27
2009-08-13,70.52,70.54,72.21,70.05,0.51
2009-08-12,70.16,69.67,71.13,68.84,1.02
2009-08-11,69.45,70.76,71.25,68.71,-1.63
2009-08-10,70.6,70.67,71.57,70.09,-0.47
2009-08-07,70.93,71.81,72.84,70.38,-1.4
2009-08-06,71.94,71.83,72.42,70.18,-0.04
2009-08-05,71.97,71.82,72.1,69.71,0.77
2009-08-04,71.42,71.34,71.95,70.16,-0.22
2009-08-03,71.58,69.3,72.2,69.09,3.07
2009-07-31,69.45,66.69,69.74,64.96,3.75
2009-07-30,66.94,62.86,67.29,62.76,5.67
2009-07-29,63.35,66.68,67.01,62.7,-5.77
2009-07-28,67.23,68.26,68.86,66.48,-1.68
2009-07-27,68.38,68.05,68.99,67.6,0.48
2009-07-24,68.05,66.62,68.2,66.46,1.33
2009-07-23,67.16,65.4,67.49,64.4,2.69
2009-07-22,65.4,65.03,65.77,63.76,1.05
2009-07-21,64.72,64.2,65.53,63.51,1.16
2009-07-20,63.98,63.38,64.9,63.19,0.66
2009-07-17,63.56,62.24,63.99,61.04,2.48
2009-07-16,62.02,62,62.25,60.29,0.78
2009-07-15,61.54,59.79,62,59.65,3.39
2009-07-14,59.52,60.14,61.46,59.15,-0.28
2009-07-13,59.69,59.86,60.67,58.32,-0.33
2009-07-10,59.89,60.45,60.89,58.72,-0.86
2009-07-09,60.41,60.38,61.62,59.25,0.45
2009-07-08,60.14,62.31,62.68,60.01,-4.43
2009-07-07,62.93,64.19,64.91,62.21,-1.75
2009-07-06,64.05,66.49,67.17,63.4,-4.02
2009-07-02,66.73,69.22,69.74,66.26,-3.72
2009-07-01,69.31,70.45,71.85,68.52,-0.83
2009-06-30,69.89,71.6,73.38,68.9,-2.24
2009-06-29,71.49,69.25,71.92,68.36,3.37
2009-06-26,69.16,70.34,71.29,68.81,-1.52
2009-06-25,70.23,68.29,70.93,68.11,2.27
2009-06-24,68.67,68.55,69.86,68.06,-0.82
2009-06-23,69.24,67.15,69.68,66.37,3.45
2009-06-22,66.93,69.89,69.89,66.25,-3.77
2009-06-19,69.55,71.35,72.3,68.9,-2.55
2009-06-18,71.37,70.82,71.75,70.22,0.48
2009-06-17,71.03,70.26,71.28,69,0.79
2009-06-16,70.47,70.31,72.77,69.8,-0.21
2009-06-15,70.62,72.2,72.35,69.58,-1.97
2009-06-12,72.04,72.43,72.63,70.8,-0.88
2009-06-11,72.68,71.46,73.23,71.32,1.89
2009-06-10,71.33,70.51,71.79,70.43,1.89
2009-06-09,70.01,68.69,70.69,68.43,2.82
2009-06-08,68.09,68.32,68.95,66.78,-0.51
2009-06-05,68.44,68.73,70.32,67.54,-0.54
2009-06-04,68.81,66.09,69.6,65.92,4.07
2009-06-03,66.12,68.25,68.95,64.95,-3.54
2009-06-02,68.55,68.04,69.05,67.5,-0.04
2009-06-01,68.58,66.48,68.68,66.23,3.42
2009-05-29,66.31,64.77,66.64,64.68,1.89
2009-05-28,65.08,62.91,65.44,62.75,2.57
2009-05-27,63.45,62.87,63.82,62.19,1.6
2009-05-26,62.45,61.5,62.54,59.53,1.26
2009-05-22,61.67,61.05,61.98,60.5,1.02
2009-05-21,61.05,61.68,61.87,59.92,-1.6
2009-05-20,62.04,60.18,62.26,59.86,4.01
2009-05-19,59.65,59.16,60.48,58.55,1.05
2009-05-18,59.03,56.47,59.33,56.12,4.77
2009-05-15,56.34,58.54,58.88,56.07,-3.89
2009-05-14,58.62,57.73,59,56.55,1.03
2009-05-13,58.02,59.29,59.9,57.41,-1.41
2009-05-12,58.85,58.1,60.08,57.81,0.6
2009-05-11,58.5,58.49,58.63,56.78,-0.22
2009-05-08,58.63,56.5,58.75,56.15,3.39
2009-05-07,56.71,56.3,58.57,55.46,0.66
2009-05-06,56.34,54.12,56.47,53.57,4.64
2009-05-05,53.84,54.46,54.83,53.5,-1.16
2009-05-04,54.47,52.62,54.64,52.56,2.39
2009-05-01,53.2,50.95,53.65,50.43,4.07
2009-04-30,51.12,50.79,51.94,50.21,0.29
2009-04-29,50.97,49.25,51.42,49.12,2.1
2009-04-28,49.92,50.1,50.19,48.55,-0.44
2009-04-27,50.14,51.45,51.45,48.01,-2.74
2009-04-24,51.55,49.65,51.75,49.06,3.89
2009-04-23,49.62,48.49,49.92,48.37,1.58
2009-04-22,48.85,48.68,49.09,47.7,5.03
2009-04-21,46.51,45.26,47.2,43.83,1.37
2009-04-20,45.88,50.16,50.31,45.44,-8.84
2009-04-17,50.33,49.93,51.37,49.41,0.7
2009-04-16,49.98,49.7,50.48,49.11,1.48
2009-04-15,49.25,49.16,50.79,48.91,-0.32
2009-04-14,49.41,49.96,51.12,48.85,-1.28
2009-04-13,50.05,52,52.15,48.84,-4.19
2009-04-09,52.24,49.96,52.45,49.72,5.79
2009-04-08,49.38,48.47,51.3,47.37,0.47
2009-04-07,49.15,51.39,51.82,48.4,-3.72
2009-04-06,51.05,52.4,53.6,49.81,-2.78
2009-04-03,52.51,52.36,53.9,51.02,-0.25
2009-04-02,52.64,48.45,52.87,48.45,8.78
2009-04-01,48.39,48.96,48.96,47.26,-2.56
2009-03-31,49.66,48.64,50,47.77,2.58
2009-03-30,48.41,52.25,52.25,48.11,-7.58
2009-03-27,52.38,54,54.28,51.64,-3.61
2009-03-26,54.34,52.84,54.66,52.76,2.98
2009-03-25,52.77,53.73,54.18,51.86,-2.24
2009-03-24,53.98,53.83,54.2,52.45,0.33
2009-03-23,53.8,52.13,54.05,51.62,5.37
2009-03-20,51.06,51.06,52.13,50.3,-1.07
2009-03-19,51.61,49.73,52.25,48.78,7.21
2009-03-18,48.14,48.67,49.87,46.92,-2.07
2009-03-17,49.16,47.06,49.82,46.53,3.82
2009-03-16,47.35,45.2,47.63,43.62,2.38
2009-03-13,46.25,47.21,48.14,45.6,-1.66
2009-03-12,47.03,42.73,47.22,42.51,11.1
2009-03-11,42.33,45.57,46.04,42.08,-7.39
2009-03-10,45.71,47.25,48.32,45.33,-2.89
2009-03-09,47.07,45.76,48.83,44.97,3.41
2009-03-06,45.52,43.61,46.3,43.45,4.38
2009-03-05,43.61,45.42,45.7,42.86,-3.9
2009-03-04,45.38,41.38,45.76,41.04,8.96
2009-03-03,41.65,40.1,42.07,39.44,3.74
2009-03-02,40.15,44.34,44.49,39.84,-10.3
2009-02-27,44.76,44.59,44.91,42.55,-1.02
2009-02-26,45.22,42.39,45.3,42.27,6.4
2009-02-25,42.5,39.92,42.83,39.4,6.36
2009-02-24,39.96,38.1,40.13,37.65,3.95
2009-02-23,38.44,39.73,41.49,37.87,-1.28
2009-02-20,38.94,38.86,39.5,36.91,-1.37
2009-02-19,39.48,34.75,39.85,34.59,14.04
2009-02-18,34.62,35.02,36.22,34.13,-0.89
2009-02-17,34.93,37.81,38.49,34.45,-6.88
2009-02-13,37.51,34.36,38.25,33.81,10.39
2009-02-12,33.98,35.92,36.25,33.55,-5.45
2009-02-11,35.94,38.15,38.47,35.65,-4.29
2009-02-10,37.55,39.76,41.8,37.35,-5.08
2009-02-09,39.56,39.88,42.43,39.42,-1.52
2009-02-06,40.17,41,42.68,38.6,-2.43
2009-02-05,41.17,40.3,41.25,39.46,2.11
2009-02-04,40.32,40.93,41.92,39.74,-1.13
2009-02-03,40.78,40.28,41.17,39.65,1.75
2009-02-02,40.08,41.75,42.31,39.83,-3.84
2009-01-30,41.68,41.65,43.44,41.02,0.58
2009-01-29,41.44,42.22,42.32,40.18,-1.71
2009-01-28,42.16,41.99,43.6,40.6,1.39
2009-01-27,41.58,45.65,47.49,41.41,-9.08
2009-01-26,45.73,46.05,48.59,45.25,-1.59
2009-01-23,46.47,43.26,47,41.4,6.41
2009-01-22,43.67,44.21,45.1,40.41,0.28
2009-01-21,43.55,40.91,44.43,40.24,12.42
2009-01-20,38.74,36.14,39.55,32.7,6.11
2009-01-16,36.51,35.28,36.87,34.18,3.14
2009-01-15,35.4,37.34,37.99,33.2,-5.04
2009-01-14,37.28,38.72,39.45,35.52,-1.32
2009-01-13,37.78,37.49,39.5,36.1,0.51
2009-01-12,37.59,40.55,40.8,37.48,-7.94
2009-01-09,40.83,42.45,42.7,39.38,-2.09
2009-01-08,41.7,42.63,43.63,40.54,-2.18
2009-01-07,42.63,48.41,49.09,42.41,-12.25
2009-01-06,48.58,48.4,50.47,47.6,-0.47
2009-01-05,48.81,47.04,49.28,45.56,5.33
2009-01-02,46.34,43.72,46.74,41.05,3.9
2008-12-31,44.6,39.17,45.54,36.94,14.27
2008-12-30,39.03,40.01,40.39,37.93,-2.47
2008-12-29,40.02,38.4,42.2,37.53,6.13
2008-12-26,37.71,35.7,38.03,35.6,6.68
2008-12-24,35.35,39.15,39.69,35.13,-9.31
2008-12-23,38.98,39.55,40.65,37.79,-2.33
2008-12-22,39.91,42.79,43.44,39.5,17.83
2008-12-19,33.87,36.26,37.59,32.4,-6.49
2008-12-18,36.22,40.32,40.9,35.98,-9.59
2008-12-17,40.06,43.75,45.5,39.88,-8.12
2008-12-16,43.6,44.95,46.53,42.56,-2.04
2008-12-15,44.51,46.77,50.05,44.1,-3.82
2008-12-12,46.28,47,47.51,43.32,-3.54
2008-12-11,47.98,44.05,49.12,43.28,10.25
2008-12-10,43.52,42.4,46.17,41.89,3.45
2008-12-09,42.07,44.05,44.57,41.83,-3.75
2008-12-08,43.71,41.64,44.7,41.55,7.11
2008-12-05,40.81,43.78,44.47,40.5,-6.55
2008-12-04,43.67,47,47.27,43.36,-6.67
2008-12-03,46.79,47.76,48.1,46.26,-0.36
2008-12-02,46.96,48.85,50.25,46.82,-4.71
2008-12-01,49.28,54.62,54.62,48.62,-9.46
2008-11-28,54.43,54.3,55.98,51.12,-0.02
2008-11-26,54.44,50.65,54.97,50.15,7.23
2008-11-25,50.77,54.3,54.66,50.52,-6.84
2008-11-24,54.5,50.97,55.3,48.8,9.15
2008-11-21,49.93,48.57,51.12,48.25,0.62
2008-11-20,49.62,53.1,53.3,48.5,-7.46
2008-11-19,53.62,54.7,55.34,52.79,-1.42
2008-11-18,54.39,55.01,55.98,53.96,-1.02
2008-11-17,54.95,56.74,58.98,54.72,-3.66
2008-11-14,57.04,59.39,59.96,55.69,-2.06
2008-11-13,58.24,55.44,59.66,54.67,3.7
2008-11-12,56.16,59,59.5,55.5,-5.34
2008-11-11,59.33,62.14,62.28,58.32,-4.94
2008-11-10,62.41,61.8,65.56,59.1,2.24
2008-11-07,61.04,60.67,62.82,59.97,0.44
2008-11-06,60.77,65.02,65.5,60.16,-6.94
2008-11-05,65.3,70,70.46,65,-7.42
2008-11-04,70.53,63.8,71.77,62.25,10.36
2008-11-03,63.91,67.37,69.19,63.63,-5.75
2008-10-31,67.81,65.58,68.6,63.12,2.8
2008-10-30,65.96,68.11,70.6,64.04,-2.28
2008-10-29,67.5,64.5,69.24,63.65,7.6
2008-10-28,62.73,62.24,65.2,61.61,-0.78
2008-10-27,63.22,64.78,65.77,61.3,-1.45
2008-10-24,64.15,69.42,69.5,62.65,-5.44
2008-10-23,67.84,67.21,69.42,65.9,1.63
2008-10-22,66.75,71.47,71.8,66.2,-5.84
2008-10-21,70.89,75.62,75.69,69.77,-4.53
2008-10-20,74.25,72.16,76.12,71.77,3.34
2008-10-17,71.85,72.3,74.3,69.84,2.86
2008-10-16,69.85,73.6,74.5,68.57,-6.29
2008-10-15,74.54,78.75,79.17,73.55,-5.2
2008-10-14,78.63,82,84.83,78.31,-3.15
2008-10-13,81.19,80.12,82.52,79.45,4.49
2008-10-10,77.7,84.93,85.13,77.09,-10.27
2008-10-09,86.59,88.8,89.82,84.19,-2.65
2008-10-08,88.95,89.56,90.99,86.05,-1.23
2008-10-07,90.06,88.96,93.02,87.87,2.56
2008-10-06,87.81,92.5,92.68,87.56,-6.47
2008-10-03,93.88,93.85,96.03,91.3,-0.1
2008-10-02,93.97,98.73,100.37,93.56,-4.63
2008-10-01,98.53,101.86,102.84,95.95,-2.1
2008-09-30,100.64,95.4,102.46,93.36,4.43
2008-09-29,96.37,106.89,106.91,95.04,-9.84
2008-09-26,106.89,107.7,108.11,104.25,-1.05
2008-09-25,108.02,105.53,108.67,103.22,2.17
2008-09-24,105.73,106.93,109.5,104.8,-0.83
2008-09-23,106.61,108.98,109.58,104.05,-11.83
2008-09-22,120.92,104.97,130,103.35,15.66
2008-09-19,104.55,97.95,105.25,97.39,6.81
2008-09-18,97.88,97.1,102.24,95.73,0.74
2008-09-17,97.16,92.81,97.63,91.36,6.59
2008-09-16,91.15,94.23,94.32,90.51,-4.76
2008-09-15,95.71,101,101.19,94,-5.41
2008-09-12,101.18,101.15,102.89,99.99,0.31
2008-09-11,100.87,102.78,103.95,100.1,-1.67
2008-09-10,102.58,102.2,104.97,101.36,-0.66
2008-09-09,103.26,106.66,106.77,101.74,-2.9
2008-09-08,106.34,107.75,109.89,104.7,0.1
2008-09-05,106.23,107.48,108.1,105.13,-1.54
2008-09-04,107.89,109.4,110.6,106.52,-1.34
2008-09-03,109.35,110.24,110.3,107.22,-0.33
2008-09-02,109.71,116.65,118.6,105.46,-4.98
2008-08-29,115.46,115.75,118.76,115,-0.11
2008-08-28,115.59,118.16,120.5,114.08,-2.17
2008-08-27,118.15,116.04,119.63,115.64,1.62
2008-08-26,116.27,115.5,117.89,112.36,1.01
2008-08-25,115.11,114.69,116.06,113.68,0.45
2008-08-22,114.59,121.55,121.86,114.18,-5.44
2008-08-21,121.18,115.86,122.04,115.4,5.39
2008-08-20,114.98,115.11,117.03,112.61,0.39
2008-08-19,114.53,113.11,116.65,111.64,1.47
2008-08-18,112.87,113.94,115.35,112,-0.79
2008-08-15,113.77,114.83,115.2,111.34,-1.08
2008-08-14,115.01,116.39,117.42,112.59,-0.85
2008-08-13,116,113.09,117.46,112.87,2.65
2008-08-12,113.01,114.53,115.95,112.31,-1.26
2008-08-11,114.45,115.2,116.9,112.72,-0.65
2008-08-08,115.2,119.9,120.08,114.62,-4.02
2008-08-07,120.02,118.8,121.78,117.91,1.21
2008-08-06,118.58,118.75,120.49,117.11,-0.5
2008-08-05,119.17,121,121.23,118,-1.84
2008-08-04,121.41,125.98,126.35,119.5,-2.95
2008-08-01,125.1,124.06,128.6,122.1,0.82
2008-07-31,124.08,126.9,127.89,122.71,-2.12
2008-07-30,126.77,121.9,127.39,120.8,3.75
2008-07-29,122.19,124.94,125.85,120.42,-2.04
2008-07-28,124.73,123.41,125.22,122.63,1.19
2008-07-25,123.26,125.6,126.51,122.5,-1.78
2008-07-24,125.49,124.46,126.44,123.5,0.84
2008-07-23,124.44,128.5,128.7,124.12,-2.74
2008-07-22,127.95,131.04,132.07,125.63,-2.36
2008-07-21,131.04,128.88,132.05,128.63,1.68
2008-07-18,128.88,129.56,132.04,128.23,-0.32
2008-07-17,129.29,135.11,136.75,129,-3.95
2008-07-16,134.6,138.77,139.3,132,-2.98
2008-07-15,138.74,145.19,146.73,135.92,-4.44
2008-07-14,145.18,144.69,146.37,142.49,0.07
2008-07-11,145.08,141.8,147.27,141.44,2.42
2008-07-10,141.65,135.8,142.13,135.43,4.12
2008-07-09,136.05,136,138.28,135.34,0.01
2008-07-08,136.04,141.59,142.44,135.14,-3.77
2008-07-07,141.37,144.27,144.53,139.5,-2.7
2008-07-03,145.29,144.19,145.85,143.22,1.2
2008-07-02,143.57,141.44,144.32,140.01,1.84
2008-07-01,140.97,140.18,143.33,139.95,0.69
2008-06-30,140,140.6,143.67,139.17,-0.15
2008-06-27,140.21,139.44,142.99,138.61,0.41
2008-06-26,139.64,134.52,140.39,133.68,3.78
2008-06-25,134.55,137.07,137.58,131.95,-1.79
2008-06-24,137,137.25,138.75,135.9,0.19
2008-06-23,136.74,134.8,138.14,134.05,1.57
2008-06-20,134.62,132.06,136.8,131.19,2.04
2008-06-19,131.93,136.09,137.82,131.48,-3.48
2008-06-18,136.68,133.5,136.88,131.82,1.99
2008-06-17,134.01,133.6,135.23,132,-0.45
2008-06-16,134.61,134.41,139.89,132.84,-0.19
2008-06-13,134.86,136.97,137.08,133.46,-1.37
2008-06-12,136.74,136.54,137.46,131.55,0.26
2008-06-11,136.38,131.79,138.3,131.35,3.86
2008-06-10,131.31,135.02,137.98,130.8,-2.26
2008-06-09,134.35,137.97,138.25,133,-3.02
2008-06-06,138.54,128.2,139.12,127.81,8.41
2008-06-05,127.79,122.23,128.38,121.61,4.49
2008-06-04,122.3,124.23,125.1,121.84,-1.62
2008-06-03,124.31,127.5,127.98,123.87,-2.7
2008-06-02,127.76,127.63,129.35,125.22,0.32
2008-05-30,127.35,126.59,128.3,124.67,0.58
2008-05-29,126.62,130.75,133.12,126.11,-3.37
2008-05-28,131.03,128.3,131.58,125.96,1.69
2008-05-27,128.85,131.68,133.65,128.18,-2.53
2008-05-23,132.19,130.75,133.71,130.16,1.05
2008-05-22,130.81,133.89,135.09,130.07,-1.77
2008-05-21,133.17,129.1,134.15,128.6,3.18
2008-05-20,129.07,127.49,129.6,126.67,1.59
2008-05-19,127.05,126.35,127.77,125.28,0.6
2008-05-16,126.29,124.4,127.82,124.04,1.75
2008-05-15,124.12,123.83,126.64,120.75,-0.08
2008-05-14,124.22,125.97,126.04,123.77,-1.26
2008-05-13,125.8,123.76,126.98,123.1,1.26
2008-05-12,124.23,125.84,126.4,123.7,-1.37
2008-05-09,125.96,124.28,126.27,124.08,1.84
2008-05-08,123.69,123.81,124.61,121.58,0.13
